lado_rebatimento, lado_arremesso, peso_jogador, altura_jogador, pais_origem
Esquerdo, Esquerdo, 108.96, 182.88, Venezuela
Direito, Direito, 97.61, 190.5, USA
Esquerdo, Esquerdo, 80.81, 180.34, D.R.
Direito, Direito, 90.8, 177.8, USA
Direito, Direito, 108.96, 195.58, USA
Esquerdo, Direito, 90.8, 190.5, USA
Direito, Direito, 97.61, 185.42, USA
Direito, Direito, 97.61, 187.96, Mexico
Direito, , 93.07, 182.88, USA
Direito, Direito, 102.6, 193.04, USA
Direito, Esquerdo, 83.99, 187.96, USA
Direito, Direito, 95.34, 185.42, USA
Direito, Esquerdo, 95.34, 182.88, USA
Direito, Direito, 98.97, 182.88, Mexico
Direito, Direito, 97.61, 185.42, USA
Direito, Direito, 96.25, 177.8, Panama
Direito, Direito, 91.71, 187.96, USA
Direito, Esquerdo, 88.53, 180.34, USA
Direito, Direito, 106.69, 193.04, USA
Direito, Direito, 102.15, 185.42, USA
Direito, Direito, 99.88, 182.88, USA
Direito, Direito, 103.51, 190.5, D.R.
Direito, Direito, 97.61, 187.96, USA
Direito, Esquerdo, 102.15, 190.5, D.R.
Direito, Esquerdo, 90.8, 187.96, USA
Direito, Direito, 100.79, 190.5, Venezuela
Direito, Esquerdo, 90.8, 185.42, USA
Direito, Direito, 93.07, 182.88, USA
Esquerdo, Esquerdo, 97.61, 200.66, USA
Direito, Direito, 79.45, 185.42, USA
Esquerdo, Esquerdo, 115.77, 198.12, USA
Esquerdo, Esquerdo, 93.07, 193.04, D.R.
Direito, Direito, 88.53, 182.88, Venezuela
Direito, Direito, 92.62, 185.42, USA
Esquerdo, Esquerdo, 95.34, 185.42, D.R.
Direito, Direito, 88.53, 182.88, USA
Direito, Direito, 106.69, 193.04, USA
Direito, Direito, 99.88, 193.04, USA
Direito, Esquerdo, 88.53, 182.88, USA
Direito, Direito, 104.42, 193.04, USA
Direito, , 86.26, 180.34, D.R.
Direito, Direito, 113.05, 182.88, D.R.
Esquerdo, Esquerdo, 86.26, 182.88, USA
Direito, Direito, 93.52, 195.58, USA
Direito, Direito, 93.07, 187.96, D.R.
Esquerdo, Esquerdo, 81.72, 180.34, USA
Esquerdo, Esquerdo, 115.77, 195.58, USA
Direito, Direito, 82.17, 187.96, D.R.
Direito, Direito, 102.15, 190.5, USA
Direito, Direito, 96.25, 195.58, USA
Esquerdo, Esquerdo, 104.42, 193.04, USA
Direito, Direito, 93.52, 193.04, USA
Direito, Direito, 83.99, 182.88, USA
Esquerdo, Esquerdo, 118.04, 195.58, USA
Direito, Esquerdo, 97.61, 190.5, USA
Direito, Direito, 83.99, 180.34, Venezuela
Direito, Direito, 97.61, 182.88, USA
Direito, Direito, 81.72, 185.42, USA
Direito, Direito, 99.88, 187.96, USA
Direito, Direito, 102.15, 195.58, USA
Direito, Direito, 88.53, 182.88, USA
Direito, Direito, 88.53, 182.88, USA
Direito, Esquerdo, 102.15, 193.04, USA
Direito, Direito, 97.61, 182.88, USA
Direito, Direito, 83.99, 203.2, USA
Direito, Direito, 113.5, 185.42, Venezuela
Esquerdo, Esquerdo, 79.45, 180.34, USA
Direito, Direito, 90.8, 187.96, D.R.
Direito, Direito, 93.07, 187.96, USA
Direito, Direito, 94.43, 172.72, Venezuela
Esquerdo, Esquerdo, 83.54, 190.5, USA
Direito, Esquerdo, 100.33, 187.96, USA
Esquerdo, Esquerdo, 108.96, 195.58, USA
Direito, Esquerdo, 81.72, 175.26, Taiwan
Direito, Direito, 102.15, 185.42, USA
Direito, Direito, 117.13, 187.96, USA
Direito, Direito, 93.07, 187.96, USA
Esquerdo, Esquerdo, 99.88, 185.42, USA
Direito, Esquerdo, 85.35, 185.42, USA
Direito, Direito, 97.61, 182.88, South Korea
Direito, Direito, 95.79, 182.88, D.R.
Direito, , 102.15, 180.34, P.R.
Esquerdo, Esquerdo, 97.61, 190.5, USA
Direito, Direito, 90.8, 185.42, USA
Esquerdo, Esquerdo, 88.53, 182.88, USA
Direito, , 88.53, 182.88, Venezuela
Direito, Direito, 95.34, 195.58, USA
Direito, Direito, 89.44, 182.88, Venezuela
Direito, Direito, 124.85, 195.58, USA
Direito, Direito, 97.61, 187.96, USA
Esquerdo, Esquerdo, 97.61, 190.5, USA
Direito, Direito, 96.25, 180.34, USA
Direito, Direito, 80.81, 187.96, D.R.
Direito, Direito, 99.88, 187.96, USA
Direito, Esquerdo, 90.8, 198.12, USA
Direito, Direito, 88.98, 185.42, USA
Direito, , 93.52, 175.26, D.R.
Esquerdo, Direito, 102.15, 193.04, USA
Esquerdo, Esquerdo, 83.99, 185.42, USA
Direito, Direito, 106.69, 195.58, USA
Direito, Direito, 99.88, 190.5, USA
Esquerdo, Direito, 93.98, 182.88, USA
Direito, Direito, 104.42, 185.42, USA
Direito, Direito, 104.42, 200.66, USA
Esquerdo, Esquerdo, 100.33, 187.96, USA
Esquerdo, Esquerdo, 86.71, 180.34, USA
Esquerdo, Esquerdo, 81.72, 182.88, D.R.
Direito, Direito, 111.23, 185.42, Venezuela
Direito, Direito, 95.34, 182.88, USA
Direito, Direito, 99.88, 193.04, USA
Direito, Esquerdo, 108.96, 182.88, D.R.
Esquerdo, Esquerdo, 97.61, 190.5, USA
Direito, Direito, 99.43, 190.5, USA
Direito, Direito, 88.53, 180.34, USA
Direito, Esquerdo, 99.88, 182.88, USA
Direito, Direito, 100.33, 190.5, CAN
Direito, Esquerdo, 86.26, 190.5, USA
Direito, Direito, 92.16, 193.04, USA
Direito, Direito, 93.07, 182.88, USA
Esquerdo, Esquerdo, 83.99, 187.96, USA
Direito, Direito, 86.26, 187.96, D.R.
Direito, Direito, 93.07, 190.5, USA
Direito, Direito, 83.99, 185.42, USA
Direito, Direito, 96.7, 187.96, USA
Direito, Esquerdo, 104.42, 190.5, USA
Direito, , 74.91, 172.72, Curacao
Direito, Esquerdo, 110.78, 193.04, USA
Direito, Direito, 100.79, 185.42, USA
Direito, Direito, 104.42, 190.5, USA
Esquerdo, Esquerdo, 86.26, 193.04, USA
Direito, Direito, 99.88, 187.96, D.R.
Direito, Direito, 90.8, 185.42, USA
Esquerdo, Esquerdo, 95.34, 185.42, USA
Direito, Direito, 111.23, 193.04, USA
Esquerdo, Esquerdo, 101.7, 182.88, USA
Direito, Direito, 88.53, 187.96, USA
Direito, Esquerdo, 99.43, 187.96, USA
Direito, Direito, 99.88, 187.96, Venezuela
Direito, Direito, 120.31, 190.5, Brazil
Esquerdo, Esquerdo, 97.61, 190.5, USA
Direito, Direito, 118.04, 208.28, USA
Direito, , 104.42, 187.96, Venezuela
Direito, Direito, 83.99, 198.12, USA
Direito, Direito, 99.88, 185.42, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 105.78, 195.58, USA
Direito, Direito, 81.27, 185.42, USA
Direito, Direito, 97.61, 190.5, P.R.
Esquerdo, Esquerdo, 97.61, 182.88, USA
Direito, Direito, 92.62, 182.88, Venezuela
Direito, Direito, 86.26, 185.42, D.R.
Direito, Direito, 99.88, 195.58, USA
Esquerdo, Esquerdo, 86.26, 185.42, USA
Direito, Direito, 101.7, 187.96, USA
Direito, Direito, 111.68, 187.96, USA
Direito, Direito, 95.34, 190.5, USA
Direito, , 86.26, 190.5, USA
Direito, Direito, 113.5, 185.42, USA
Esquerdo, Esquerdo, 87.17, 182.88, USA
Direito, Direito, 97.61, 187.96, USA
Direito, Direito, 93.07, 195.58, D.R.
Esquerdo, Esquerdo, 88.53, 180.34, USA
Direito, , 85.35, 172.72, D.R.
Direito, , 83.99, 182.88, USA
Direito, Direito, 102.15, 193.04, USA
Esquerdo, Esquerdo, 106.24, 195.58, D.R.
Direito, , 88.53, 182.88, D.R.
Esquerdo, Esquerdo, 86.26, 175.26, USA
Direito, Direito, 86.26, 182.88, USA
Direito, Direito, 105.33, 185.42, Venezuela
Direito, Esquerdo, 95.34, 190.5, USA
Direito, Direito, 106.69, 185.42, D.R.
Direito, Direito, 97.61, 185.42, USA
Direito, Direito, 104.42, 187.96, USA
Direito, Direito, 102.15, 182.88, D.R.
Direito, , 77.18, 190.5, USA
Direito, , 97.61, 190.5, USA
Direito, Direito, 99.88, 180.34, USA
Direito, Direito, 99.88, 193.04, D.R.
Direito, Direito, 104.42, 187.96, USA
Direito, Direito, 93.07, 187.96, USA
Direito, Direito, 106.69, 182.88, D.R.
Direito, Direito, 90.8, 195.58, D.R.
Direito, Direito, 88.53, 190.5, USA
Direito, , 86.26, 180.34, Venezuela
Direito, Esquerdo, 91.71, 187.96, USA
Esquerdo, Esquerdo, 94.89, 185.42, USA
Direito, Direito, 120.31, 177.8, D.R.
Direito, Direito, 90.8, 198.12, D.R.
Direito, Direito, 86.26, 187.96, D.R.
Direito, Direito, 88.53, 182.88, P.R.
Esquerdo, Esquerdo, 120.31, 190.5, Brazil
Direito, , 83.99, 180.34, USA
Direito, Direito, 90.8, 180.34, USA
Direito, Direito, 88.08, 182.88, D.R.
Direito, Direito, 83.99, 187.96, USA
Direito, Direito, 95.34, 177.8, USA
Direito, Direito, 90.8, 177.8, USA
Esquerdo, Esquerdo, 90.8, 185.42, USA
Direito, Direito, 99.88, 198.12, USA
Esquerdo, Esquerdo, 102.15, 182.88, Venezuela
Direito, Direito, 109.87, 187.96, Mexico
Direito, Esquerdo, 93.07, 172.72, USA
Direito, Direito, 103.51, 182.88, P.R.
Direito, Esquerdo, 95.34, 185.42, Taiwan
Direito, Direito, 104.42, 187.96, USA
Direito, Direito, 95.34, 180.34, Mexico
Direito, Direito, 106.24, 187.96, D.R.
Esquerdo, Direito, 106.69, 182.88, USA
Direito, Direito, 90.8, 185.42, USA
Direito, Direito, 88.53, 190.5, USA
Direito, Direito, 115.77, 195.58, USA
Direito, Direito, 99.88, 187.96, USA
Direito, Esquerdo, 95.34, 193.04, Japan
Esquerdo, Direito, 90.8, 193.04, USA
Direito, Direito, 90.8, 180.34, D.R.
Direito, Direito, 83.99, 185.42, Japan
Esquerdo, Esquerdo, 93.07, 180.34, USA
Direito, Esquerdo, 83.99, 177.8, USA
Esquerdo, Esquerdo, 102.15, 195.58, USA
Direito, Direito, 82.17, 177.8, Japan
Direito, Direito, 81.72, 177.8, USA
Esquerdo, Esquerdo, 99.88, 182.88, USA
Direito, Direito, 81.72, 187.96, Venezuela
Direito, Direito, 90.8, 190.5, USA
Esquerdo, Direito, 95.34, 180.34, Cuba
Direito, Direito, 97.61, 190.5, D.R.
Esquerdo, Direito, 93.07, 195.58, USA
Direito, Direito, 89.89, 177.8, USA
Esquerdo, Esquerdo, 104.42, 195.58, USA
Direito, , 88.08, 195.58, Venezuela
Direito, Direito, 102.15, 187.96, Venezuela
Direito, Direito, 93.07, 187.96, USA
Direito, Direito, 111.23, 195.58, USA
Direito, Direito, 99.88, 193.04, USA
Direito, Direito, 86.26, 182.88, USA
Direito, Direito, 86.26, 180.34, USA
Direito, Direito, 113.5, 187.96, USA
Direito, Direito, 98.06, 187.96, USA
Esquerdo, Esquerdo, 91.71, 182.88, USA
Direito, Direito, 95.34, 185.42, Panama
Direito, Direito, 100.79, 193.04, USA
Direito, Direito, 95.34, 190.5, USA
Direito, , 74.91, 180.34, Venezuela
Esquerdo, Esquerdo, 106.69, 195.58, D.R.
Direito, Direito, 88.53, 177.8, USA
Direito, Direito, 99.88, 187.96, USA
Direito, Direito, 88.53, 190.5, D.R.
Direito, Direito, 106.69, 195.58, USA
Direito, Direito, 98.06, 182.88, D.R.
Direito, Direito, 90.8, 180.34, CAN
Direito, Direito, 97.61, 193.04, Cuba
Direito, Esquerdo, 83.08, 182.88, USA
Direito, Direito, 93.07, 180.34, USA
Esquerdo, Esquerdo, 99.88, 195.58, USA
Direito, Direito, 93.07, 185.42, Venezuela
Direito, Direito, 102.15, 187.96, P.R.
Esquerdo, Esquerdo, 93.52, 185.42, USA
Direito, Esquerdo, 104.42, 190.5, USA
Esquerdo, Direito, 94.89, 190.5, USA
Direito, Direito, 113.5, 195.58, USA
Esquerdo, Esquerdo, 109.41, 187.96, USA
Esquerdo, Esquerdo, 93.07, 190.5, USA
Direito, Direito, 93.07, 182.88, Venezuela
Direito, , 81.72, 190.5, D.R.
Esquerdo, Esquerdo, 108.96, 198.12, USA
Direito, Direito, 113.05, 187.96, USA
Direito, , 81.72, 175.26, P.R.
Direito, Direito, 106.69, 195.58, USA
Direito, Direito, 95.34, 190.5, USA
Direito, Direito, 102.15, 195.58, CAN
Direito, Direito, 98.06, 193.04, D.R.
Direito, Direito, 97.61, 182.88, D.R.
Direito, Esquerdo, 86.26, 182.88, Panama
Direito, Direito, 103.97, 190.5, USA
Direito, Direito, 108.05, 198.12, USA
Esquerdo, Esquerdo, 87.17, 180.34, United Kingdom
Direito, Direito, 102.15, 185.42, D.R.
Direito, Direito, 83.99, 193.04, USA
Direito, Direito, 97.16, 185.42, Venezuela
Direito, Esquerdo, 94.89, 175.26, Venezuela
Direito, Direito, 97.61, 185.42, USA
Esquerdo, Esquerdo, 90.8, 187.96, USA
Direito, Direito, 88.98, 182.88, D.R.
Direito, Direito, 120.31, 195.58, D.R.
Esquerdo, Esquerdo, 102.15, 190.5, USA
Direito, Direito, 93.07, 177.8, USA
Direito, Direito, 108.96, 187.96, Panama
Esquerdo, Esquerdo, 90.8, 182.88, USA
Esquerdo, Esquerdo, 101.7, 187.96, D.R.
Direito, Direito, 97.61, 187.96, USA
Direito, Direito, 97.16, 185.42, D.R.
Direito, Direito, 98.97, 185.42, USA
Direito, Direito, 99.88, 182.88, Venezuela
Direito, Direito, 102.15, 185.42, Venezuela
Direito, Direito, 95.34, 185.42, USA
Direito, Esquerdo, 99.88, 193.04, USA
Direito, Direito, 94.43, 182.88, USA
Direito, Direito, 93.07, 177.8, USA
Direito, Esquerdo, 86.26, 190.5, USA
Direito, Direito, 97.61, 185.42, USA
Direito, Direito, 81.72, 182.88, D.R.
Direito, Direito, 90.8, 190.5, USA
Direito, Direito, 86.26, 187.96, D.R.
Esquerdo, Esquerdo, 111.23, 198.12, USA
Direito, Direito, 102.15, 195.58, USA
Esquerdo, Esquerdo, 99.88, 195.58, USA
Esquerdo, Esquerdo, 114.41, 198.12, Venezuela
Direito, Direito, 104.42, 198.12, D.R.
Direito, Direito, 99.43, 187.96, D.R.
Direito, Direito, 86.26, 182.88, USA
Direito, Direito, 99.88, 193.04, USA
Esquerdo, Direito, 102.6, 190.5, USA
Direito, Direito, 121.67, 190.5, D.R.
Esquerdo, Esquerdo, 93.07, 180.34, USA
Direito, Esquerdo, 92.16, 198.12, USA
Esquerdo, Esquerdo, 88.53, 180.34, USA
Esquerdo, Esquerdo, 90.8, 180.34, USA
Direito, Esquerdo, 83.99, 177.8, Cuba
Esquerdo, Esquerdo, 88.53, 187.96, USA
Esquerdo, Direito, 88.53, 193.04, USA
Direito, Direito, 83.99, 175.26, USA
Direito, Direito, 97.61, 187.96, D.R.
Direito, Direito, 74.91, 180.34, Nicaragua
Direito, Direito, 97.61, 177.8, USA
Direito, Direito, 98.52, 187.96, USA
Direito, Direito, 77.18, 185.42, USA
Esquerdo, Esquerdo, 106.69, 193.04, USA
Direito, , 88.53, 187.96, USA
Direito, Direito, 101.24, 195.58, USA
Direito, Direito, 87.17, 185.42, USA
Direito, Direito, 88.53, 185.42, USA
Direito, Esquerdo, 87.17, 182.88, USA
Direito, Esquerdo, 118.04, 185.42, USA
Direito, Direito, 102.15, 187.96, USA
Direito, Direito, 88.53, 182.88, USA
Esquerdo, Esquerdo, 95.34, 193.04, USA
Esquerdo, Esquerdo, 93.07, 182.88, USA
Direito, Direito, 106.69, 193.04, USA
Direito, Esquerdo, 102.15, 193.04, Venezuela
Direito, Direito, 102.15, 175.26, Venezuela
Direito, Direito, 113.5, 190.5, USA
Direito, Direito, 82.17, 172.72, USA
Direito, Direito, 92.16, 187.96, USA
Direito, Direito, 97.61, 187.96, USA
Direito, Esquerdo, 90.35, 193.04, USA
Direito, Direito, 104.42, 190.5, USA
Direito, Esquerdo, 84.9, 185.42, USA
Direito, Direito, 111.68, 190.5, USA
Direito, Direito, 97.61, 193.04, USA
Direito, Direito, 106.69, 190.5, D.R.
Esquerdo, Direito, 79.45, 182.88, Cuba
Direito, Direito, 97.61, 187.96, USA
Esquerdo, Esquerdo, 97.61, 187.96, USA
Direito, Direito, 97.61, 187.96, USA
Direito, Direito, 88.53, 185.42, USA
Direito, Direito, 88.98, 180.34, USA
Direito, Esquerdo, 106.69, 185.42, USA
Direito, Direito, 90.8, 190.5, USA
Direito, Esquerdo, 87.17, 182.88, USA
Direito, Esquerdo, 90.8, 180.34, Venezuela
Direito, Esquerdo, 88.53, 177.8, P.R.
Esquerdo, Esquerdo, 98.52, 185.42, Venezuela
Direito, Direito, 97.61, 195.58, USA
Direito, Direito, 93.07, 187.96, USA
Esquerdo, Esquerdo, 98.97, 190.5, USA
Esquerdo, Esquerdo, 88.53, 185.42, USA
Esquerdo, Esquerdo, 99.88, 190.5, USA
Direito, Direito, 99.88, 187.96, USA
Direito, Direito, 104.42, 195.58, USA
Direito, Direito, 111.23, 193.04, D.R.
Direito, Direito, 92.16, 180.34, D.R.
Direito, Direito, 97.61, 185.42, USA
Direito, Direito, 81.72, 187.96, D.R.
Direito, Esquerdo, 83.99, 177.8, USA
Direito, Direito, 107.6, 200.66, USA
Esquerdo, Esquerdo, 95.34, 193.04, D.R.
Direito, Direito, 93.07, 185.42, Cuba
Direito, Direito, 90.8, 182.88, USA
Esquerdo, Esquerdo, 113.5, 205.74, USA
Direito, Direito, 93.52, 195.58, USA
Esquerdo, Esquerdo, 79.45, 175.26, USA
Direito, Direito, 102.15, 200.66, USA
Direito, Direito, 99.88, 193.04, USA
Esquerdo, Esquerdo, 94.89, 182.88, USA
Direito, Direito, 90.8, 190.5, USA
Direito, Direito, 99.88, 187.96, USA
Direito, Direito, 97.61, 187.96, USA
Direito, Direito, 106.69, 187.96, Guam
Direito, Direito, 97.61, 190.5, USA
Direito, Direito, 90.8, 185.42, USA
Direito, Direito, 97.61, 182.88, USA
Direito, Direito, 88.53, 185.42, USA
Direito, Direito, 88.98, 190.5, Venezuela
Direito, Esquerdo, 108.96, 198.12, USA
Esquerdo, Esquerdo, 88.53, 190.5, USA
Direito, Direito, 99.88, 193.04, D.R.
Direito, Direito, 93.07, 187.96, USA
Direito, Direito, 121.22, 187.96, USA
Direito, Direito, 90.8, 187.96, USA
Esquerdo, Esquerdo, 97.61, 195.58, USA
Esquerdo, Direito, 108.51, 180.34, D.R.
Direito, Direito, 95.34, 190.5, USA
Direito, Direito, 99.88, 193.04, USA
Direito, Direito, 95.34, 190.5, USA
Esquerdo, Esquerdo, 95.79, 190.5, USA
Direito, Direito, 91.71, 177.8, Mexico
Direito, Direito, 86.26, 182.88, D.R.
Direito, Direito, 103.51, 185.42, USA
Direito, Esquerdo, 99.88, 190.5, USA
Direito, Direito, 90.8, 185.42, USA
Direito, Esquerdo, 106.24, 190.5, CAN
Esquerdo, Esquerdo, 106.69, 198.12, USA
Direito, Esquerdo, 93.07, 180.34, USA
Direito, Direito, 106.69, 200.66, USA
Esquerdo, Esquerdo, 77.18, 190.5, D.R.
Direito, Direito, 106.24, 190.5, USA
Direito, Direito, 102.15, 190.5, USA
Direito, , 77.18, 175.26, USA
Direito, Direito, 99.88, 190.5, USA
Esquerdo, Esquerdo, 102.15, 182.88, USA
Direito, Direito, 95.34, 177.8, USA
Direito, Direito, 88.53, 182.88, USA
Direito, Esquerdo, 102.15, 180.34, Colombia
Direito, Direito, 79.45, 172.72, D.R.
Esquerdo, Direito, 91.71, 182.88, USA
Direito, Direito, 81.72, 175.26, USA
Direito, Esquerdo, 93.07, 180.34, USA
Direito, Direito, 90.8, 193.04, USA
Direito, Direito, 95.34, 195.58, USA
Direito, Direito, 97.61, 190.5, D.R.
Direito, Direito, 97.61, 193.04, USA
Esquerdo, Direito, 108.05, 198.12, USA
Direito, Direito, 85.81, 185.42, USA
Direito, Direito, 86.26, 172.72, USA
Direito, Esquerdo, 88.53, 182.88, USA
Direito, Direito, 91.71, 190.5, USA
Esquerdo, Esquerdo, 122.58, 193.04, USA
Direito, Esquerdo, 98.97, 182.88, USA
Direito, Direito, 104.42, 190.5, USA
Direito, Direito, 95.34, 182.88, D.R.
Direito, Direito, 95.34, 180.34, USA
Direito, Esquerdo, 99.88, 182.88, USA
Direito, Esquerdo, 104.42, 193.04, USA
Direito, Direito, 94.43, 190.5, Cuba
Direito, Direito, 102.15, 190.5, USA
Direito, Esquerdo, 95.34, 182.88, USA
Esquerdo, Esquerdo, 116.68, 203.2, USA
Direito, Direito, 95.34, 190.5, USA
Esquerdo, Esquerdo, 90.8, 182.88, USA
Direito, Direito, 80.81, 177.8, USA
Esquerdo, Esquerdo, 101.7, 177.8, USA
Direito, Esquerdo, 86.26, 177.8, USA
Direito, Direito, 95.34, 182.88, Panama
Direito, Esquerdo, 88.53, 177.8, Venezuela
Esquerdo, Esquerdo, 104.42, 193.04, USA
Direito, Direito, 86.26, 177.8, USA
Direito, Direito, 93.07, 182.88, USA
Direito, Direito, 80.81, 185.42, USA
Direito, Direito, 93.98, 193.04, USA
Esquerdo, Esquerdo, 95.34, 182.88, Japan
Direito, Direito, 93.07, 182.88, USA
Direito, Direito, 90.8, 187.96, USA
Direito, Direito, 108.96, 193.04, D.R.
Direito, Direito, 83.08, 182.88, USA
Direito, Direito, 98.52, 190.5, D.R.
Direito, Direito, 99.88, 185.42, USA
Esquerdo, Esquerdo, 99.88, 190.5, USA
Direito, Direito, 95.34, 185.42, USA
Direito, Direito, 93.07, 193.04, USA
Direito, Direito, 114.86, 187.96, USA
Direito, Direito, 86.26, 180.34, USA
Direito, Direito, 88.53, 187.96, USA
Esquerdo, Esquerdo, 101.24, 185.42, USA
Direito, Direito, 96.7, 185.42, USA
Esquerdo, Esquerdo, 102.15, 195.58, USA
Direito, Esquerdo, 93.07, 195.58, USA
Direito, Direito, 98.52, 195.58, USA
Direito, Direito, 95.34, 190.5, D.R.
Direito, Direito, 102.15, 190.5, USA
Direito, Direito, 98.52, 190.5, USA
Direito, Direito, 86.26, 182.88, USA
Direito, Esquerdo, 103.97, 193.04, USA
Direito, Direito, 91.71, 187.96, USA
Direito, Direito, 97.61, 187.96, USA
Direito, Esquerdo, 83.99, 175.26, USA
Direito, Direito, 94.89, 182.88, USA
Direito, Direito, 108.05, 180.34, USA
Esquerdo, Esquerdo, 83.99, 182.88, USA
Direito, Direito, 93.98, 187.96, Venezuela
Direito, Direito, 107.14, 187.96, USA
Direito, Direito, 102.15, 190.5, USA
Direito, Direito, 95.34, 180.34, Venezuela
Direito, Direito, 88.53, 180.34, Mexico
Direito, Direito, 99.88, 193.04, USA
Direito, Direito, 95.34, 187.96, USA
Direito, Direito, 104.42, 187.96, USA
Direito, Direito, 89.89, 182.88, USA
Direito, Esquerdo, 102.15, 182.88, USA
Esquerdo, Esquerdo, 90.8, 193.04, USA
Direito, Direito, 95.34, 190.5, USA
Direito, , 93.07, 190.5, USA
Direito, , 90.8, 190.5, USA
Direito, Direito, 86.26, 177.8, USA
Direito, Direito, 98.52, 193.04, USA
Direito, Direito, 83.99, 177.8, Venezuela
Esquerdo, Esquerdo, 115.77, 187.96, Venezuela
Direito, Direito, 99.88, 185.42, USA
Direito, Direito, 79.45, 187.96, Taiwan
Esquerdo, Esquerdo, 97.61, 180.34, Venezuela
Direito, , 88.53, 177.8, Venezuela
Direito, Direito, 95.34, 180.34, USA
Esquerdo, Esquerdo, 104.42, 198.12, USA
Direito, Direito, 95.79, 187.96, USA
Direito, Direito, 97.61, 180.34, USA
Direito, Direito, 111.23, 187.96, CAN
Direito, Direito, 97.61, 187.96, D.R.
Direito, Esquerdo, 99.88, 193.04, USA
Direito, Direito, 81.72, 187.96, USA
Direito, Esquerdo, 97.61, 182.88, USA
Direito, Esquerdo, 88.53, 190.5, CAN
Direito, Direito, 98.97, 185.42, USA
Direito, , 88.08, 187.96, USA
Direito, Esquerdo, 89.89, 175.26, USA
Direito, Direito, 93.07, 185.42, D.R.
Direito, Direito, 97.61, 187.96, Venezuela
Direito, Direito, 86.26, 177.8, USA
Direito, Esquerdo, 99.43, 187.96, USA
Esquerdo, Esquerdo, 106.24, 185.42, D.R.
Direito, Direito, 105.33, 177.8, Colombia
Esquerdo, Esquerdo, 105.33, 193.04, USA
Direito, Esquerdo, 83.54, 172.72, USA
Direito, Esquerdo, 88.53, 187.96, USA
Esquerdo, Esquerdo, 102.15, 193.04, USA
Direito, Direito, 102.15, 187.96, USA
Direito, Direito, 108.96, 195.58, USA
Direito, Direito, 94.43, 180.34, USA
Direito, Esquerdo, 81.72, 180.34, USA
Direito, Direito, 89.44, 187.96, Colombia
Direito, Direito, 108.96, 190.5, USA
Esquerdo, Esquerdo, 95.34, 182.88, USA
Direito, Direito, 103.51, 198.12, USA
Direito, Direito, 92.62, 182.88, USA
Direito, Direito, 108.96, 195.58, USA
Direito, Esquerdo, 79.45, 177.8, Venezuela
Direito, Direito, 95.34, 185.42, USA
